,doy,month,dcewOBSmin,dcewOBSmax,dcewOBSmean,dcewMODincmin,dcewMODincmax,dcewMODincmean,dcewMODdecmin,dcewMODdecmax,dcewMODdecmean
361,2006-12-28,12,-3.50,3.70,-0.05,-0.21,6.49,2.99,-6.79,0.91,-3.09
362,2006-12-29,12,-4.00,0.70,-1.45,-0.71,3.49,1.59,-7.29,-2.09,-4.48
363,2006-12-30,12,-5.70,-0.50,-2.98,-2.41,2.29,0.06,-8.99,-3.29,-6.01
364,2006-12-31,12,-3.80,0.40,-1.92,-0.51,3.19,1.12,-7.09,-2.39,-4.96
365,2007-01-01,01,-5.50,-0.60,-2.95,-1.53,2.66,0.66,-9.47,-3.86,-6.57
366,2007-01-02,01,-7.90,-5.50,-6.67,-3.93,-2.24,-3.06,-11.87,-8.76,-10.29
367,2007-01-03,01,-8.40,-2.50,-5.43,-4.43,0.76,-1.82,-12.37,-5.76,-9.05
368,2007-01-04,01,-3.20,0.10,-1.56,0.77,3.36,2.06,-7.17,-3.16,-5.17
369,2007-01-05,01,-5.40,-2.60,-4.37,-1.43,0.66,-0.76,-9.37,-5.86,-7.99
370,2007-01-06,01,-6.00,0.80,-3.06,-2.03,4.06,0.56,-9.97,-2.46,-6.67
371,2007-01-07,01,-5.60,-1.30,-3.29,-1.63,1.96,0.33,-9.57,-4.56,-6.90
372,2007-01-08,01,-3.20,-0.80,-1.75,0.77,2.46,1.87,-7.17,-4.06,-5.37
373,2007-01-09,01,-4.70,0.60,-2.19,-0.73,3.86,1.43,-8.67,-2.66,-5.80
374,2007-01-10,01,-5.10,0.70,-2.56,-1.13,3.96,1.05,-9.07,-2.56,-6.18
375,2007-01-11,01,-3.70,1.80,-0.63,0.27,5.06,2.99,-7.67,-1.46,-4.24
376,2007-01-12,01,-7.70,-3.80,-5.47,-3.73,-0.54,-1.85,-11.67,-7.06,-9.08
377,2007-01-13,01,-3.20,6.10,1.38,0.77,9.36,5.00,-7.17,2.84,-2.23
378,2007-01-14,01,4.10,6.70,5.87,8.07,9.96,9.49,0.13,3.44,2.26
379,2007-01-15,01,0.80,3.90,2.43,4.77,7.16,6.05,-3.17,0.64,-1.18
380,2007-01-16,01,0.40,6.40,3.81,4.37,9.66,7.43,-3.57,3.14,0.20
381,2007-01-17,01,-1.00,4.30,0.96,2.97,7.56,4.57,-4.97,1.04,-2.66
382,2007-01-18,01,-0.60,3.10,1.33,3.37,6.36,4.95,-4.57,-0.16,-2.28
383,2007-01-19,01,-0.80,3.90,1.34,3.17,7.16,4.95,-4.77,0.64,-2.28
384,2007-01-20,01,1.60,5.90,3.89,5.57,9.16,7.51,-2.37,2.64,0.28
385,2007-01-21,01,-1.30,1.90,0.13,2.67,5.16,3.74,-5.27,-1.36,-3.49
386,2007-01-22,01,-3.40,-1.10,-2.04,0.57,2.16,1.58,-7.37,-4.36,-5.65
387,2007-01-23,01,-3.60,0.10,-1.37,0.37,3.36,2.24,-7.57,-3.16,-4.99
388,2007-01-24,01,-1.80,1.80,-0.36,2.17,5.06,3.25,-5.77,-1.46,-3.98
389,2007-01-25,01,0.50,2.80,1.39,4.47,6.06,5.01,-3.47,-0.46,-2.22
390,2007-01-26,01,-5.60,0.60,-2.21,-1.63,3.86,1.40,-9.57,-2.66,-5.83
391,2007-01-27,01,-6.80,-3.10,-5.55,-2.83,0.16,-1.93,-10.77,-6.36,-9.17
392,2007-01-28,01,-7.00,-1.10,-4.90,-3.03,2.16,-1.28,-10.97,-4.36,-8.52
393,2007-01-29,01,-7.80,-2.20,-6.01,-3.83,1.06,-2.40,-11.77,-5.46,-9.63
394,2007-01-30,01,-7.00,-0.70,-3.54,-3.03,2.56,0.07,-10.97,-3.96,-7.16
395,2007-01-31,01,-4.60,-0.70,-2.88,-0.63,2.56,0.73,-8.57,-3.96,-6.50
396,2007-02-01,02,-2.30,4.30,0.89,1.65,7.98,4.71,-6.25,0.62,-2.92
397,2007-02-02,02,3.50,7.80,5.15,7.45,11.48,8.96,-0.45,4.12,1.33
398,2007-02-03,02,1.10,7.60,3.49,5.05,11.28,7.31,-2.85,3.92,-0.32
399,2007-02-04,02,1.80,6.40,3.96,5.75,10.08,7.78,-2.15,2.72,0.15
400,2007-02-05,02,0.70,6.10,3.49,4.65,9.78,7.30,-3.25,2.42,-0.33
401,2007-02-06,02,3.40,7.70,5.11,7.35,11.38,8.92,-0.55,4.02,1.29
402,2007-02-07,02,3.60,8.90,6.22,7.55,12.58,10.03,-0.35,5.22,2.40
403,2007-02-08,02,6.60,9.70,7.98,10.55,13.38,11.80,2.65,6.02,4.17
404,2007-02-09,02,3.50,7.40,5.08,7.45,11.08,8.89,-0.45,3.72,1.26
405,2007-02-10,02,2.20,7.40,4.17,6.15,11.08,7.98,-1.75,3.72,0.35
406,2007-02-11,02,-1.10,2.60,1.26,2.85,6.28,5.08,-5.05,-1.08,-2.55
407,2007-02-12,02,-2.50,0.50,-0.52,1.45,4.18,3.29,-6.45,-3.18,-4.34
408,2007-02-13,02,-4.00,2.60,-1.57,-0.05,6.28,2.24,-7.95,-1.08,-5.39
409,2007-02-14,02,0.80,7.20,3.76,4.75,10.88,7.58,-3.15,3.52,-0.05
410,2007-02-15,02,-2.70,3.30,0.04,1.25,6.98,3.86,-6.65,-0.38,-3.77
411,2007-02-16,02,-0.40,3.70,1.45,3.55,7.38,5.27,-4.35,0.02,-2.36
412,2007-02-17,02,-2.80,1.80,-0.80,1.15,5.48,3.01,-6.75,-1.88,-4.62
413,2007-02-18,02,-4.30,1.10,-1.18,-0.35,4.78,2.64,-8.25,-2.58,-4.99
414,2007-02-19,02,-2.60,3.30,0.58,1.35,6.98,4.39,-6.55,-0.38,-3.24
415,2007-02-20,02,1.20,6.10,3.73,5.15,9.78,7.54,-2.75,2.42,-0.09
416,2007-02-21,02,3.60,7.70,5.50,7.55,11.38,9.32,-0.35,4.02,1.69
417,2007-02-22,02,1.20,4.80,3.10,5.15,8.48,6.91,-2.75,1.12,-0.72
418,2007-02-23,02,-2.80,3.30,0.18,1.15,6.98,4.00,-6.75,-0.38,-3.63
419,2007-02-24,02,-5.50,-2.40,-4.08,-1.55,1.28,-0.26,-9.45,-6.08,-7.89
420,2007-02-25,02,-6.10,1.20,-2.53,-2.15,4.88,1.29,-10.05,-2.48,-6.34
421,2007-02-26,02,-3.20,1.50,-1.15,0.75,5.18,2.67,-7.15,-2.18,-4.97
422,2007-02-27,02,0.10,4.10,2.09,4.05,7.78,5.90,-3.85,0.42,-1.73
423,2007-02-28,02,-1.70,1.50,0.40,2.25,5.18,4.22,-5.65,-2.18,-3.41
424,2007-03-01,03,-0.40,1.40,0.39,2.72,4.65,3.58,-3.52,-1.85,-2.80
425,2007-03-02,03,-1.50,2.60,0.43,1.62,5.85,3.62,-4.62,-0.65,-2.75
426,2007-03-03,03,0.60,6.70,2.99,3.72,9.95,6.18,-2.52,3.45,-0.20
427,2007-03-04,03,0.90,7.10,3.95,4.02,10.35,7.14,-2.22,3.85,0.77
428,2007-03-05,03,3.80,12.00,7.08,6.92,15.25,10.26,0.68,8.75,3.89
429,2007-03-06,03,1.30,9.30,6.01,4.42,12.55,9.20,-1.82,6.05,2.82
430,2007-03-07,03,-0.70,5.40,2.41,2.42,8.65,5.60,-3.82,2.15,-0.78
431,2007-03-08,03,-2.40,0.70,-0.95,0.72,3.95,2.23,-5.52,-2.55,-4.14
432,2007-03-09,03,-0.80,2.80,0.60,2.32,6.05,3.79,-3.92,-0.45,-2.59
433,2007-03-10,03,-2.50,2.10,-0.99,0.62,5.35,2.20,-5.62,-1.15,-4.18
434,2007-03-11,03,-3.00,3.70,0.31,0.12,6.95,3.50,-6.12,0.45,-2.88
435,2007-03-12,03,-1.10,3.30,0.66,2.02,6.55,3.85,-4.22,0.05,-2.53
436,2007-03-13,03,-2.00,4.40,1.31,1.12,7.65,4.50,-5.12,1.15,-1.88
437,2007-03-14,03,0.60,8.50,4.43,3.72,11.75,7.62,-2.52,5.25,1.25
438,2007-03-15,03,0.60,6.90,3.88,3.72,10.15,7.06,-2.52,3.65,0.69
439,2007-03-16,03,-3.60,3.30,0.47,-0.48,6.55,3.65,-6.72,0.05,-2.72
440,2007-03-17,03,-2.30,3.40,0.14,0.82,6.65,3.33,-5.42,0.15,-3.05
441,2007-03-18,03,-5.50,1.00,-2.02,-2.38,4.25,1.17,-8.62,-2.25,-5.21
442,2007-03-19,03,-2.00,6.00,1.68,1.12,9.25,4.87,-5.12,2.75,-1.51
443,2007-03-20,03,-4.70,5.40,-0.20,-1.58,8.65,2.99,-7.82,2.15,-3.39
444,2007-03-21,03,-6.40,2.50,-2.05,-3.28,5.75,1.13,-9.52,-0.75,-5.24
445,2007-03-22,03,-0.50,6.70,3.06,2.62,9.95,6.25,-3.62,3.45,-0.13
446,2007-03-23,03,3.40,12.40,7.61,6.52,15.65,10.80,0.28,9.15,4.42
447,2007-03-24,03,-1.20,9.70,1.81,1.92,12.95,5.00,-4.32,6.45,-1.38
448,2007-03-25,03,-2.00,8.10,2.85,1.12,11.35,6.04,-5.12,4.85,-0.33
449,2007-03-26,03,5.40,14.20,8.44,8.52,17.45,11.63,2.28,10.95,5.25
450,2007-03-27,03,4.50,13.00,9.22,7.62,16.25,12.41,1.38,9.75,6.03
451,2007-03-28,03,5.60,14.70,9.99,8.72,17.95,13.18,2.48,11.45,6.80
452,2007-03-29,03,-2.70,3.00,0.33,0.42,6.25,3.52,-5.82,-0.25,-2.86
453,2007-03-30,03,-2.30,3.30,-0.14,0.82,6.55,3.05,-5.42,0.05,-3.33
454,2007-03-31,03,-2.50,6.10,2.02,0.62,9.35,5.21,-5.62,2.85,-1.17
455,2007-04-01,04,1.30,9.60,5.68,3.94,12.36,8.38,-1.34,6.84,2.98
456,2007-04-02,04,2.60,12.20,7.55,5.24,14.96,10.24,-0.04,9.44,4.85
457,2007-04-03,04,6.70,13.10,9.71,9.34,15.86,12.41,4.06,10.34,7.01
458,2007-04-04,04,4.20,16.60,10.60,6.84,19.36,13.30,1.56,13.84,7.90
459,2007-04-05,04,9.60,19.80,15.19,12.24,22.56,17.89,6.96,17.04,12.49
460,2007-04-06,04,1.90,10.60,6.77,4.54,13.36,9.47,-0.74,7.84,4.07
461,2007-04-07,04,2.10,8.60,5.16,4.74,11.36,7.86,-0.54,5.84,2.46
462,2007-04-08,04,-0.30,10.80,5.27,2.34,13.56,7.97,-2.94,8.04,2.57
463,2007-04-09,04,6.50,15.60,10.60,9.14,18.36,13.30,3.86,12.84,7.91
464,2007-04-10,04,3.50,9.50,5.56,6.14,12.26,8.26,0.86,6.74,2.86
465,2007-04-11,04,6.50,14.30,10.15,9.14,17.06,12.84,3.86,11.54,7.45
466,2007-04-12,04,10.00,18.00,13.73,12.64,20.76,16.43,7.36,15.24,11.03
467,2007-04-13,04,13.20,18.40,15.58,15.84,21.16,18.27,10.56,15.64,12.88
468,2007-04-14,04,4.40,13.90,9.14,7.04,16.66,11.84,1.76,11.14,6.44
469,2007-04-15,04,3.20,10.00,6.15,5.84,12.76,8.85,0.56,7.24,3.46
470,2007-04-16,04,4.80,11.50,7.39,7.44,14.26,10.09,2.16,8.74,4.69
471,2007-04-17,04,4.20,11.10,7.52,6.84,13.86,10.22,1.56,8.34,4.82
472,2007-04-18,04,8.20,17.10,11.68,10.84,19.86,14.38,5.56,14.34,8.98
473,2007-04-19,04,5.60,13.30,10.61,8.24,16.06,13.31,2.96,10.54,7.91
474,2007-04-20,04,5.50,13.50,9.00,8.14,16.26,11.70,2.86,10.74,6.31
475,2007-04-21,04,8.00,16.70,10.96,10.64,19.46,13.66,5.36,13.94,8.26
476,2007-04-22,04,8.90,15.90,12.28,11.54,18.66,14.98,6.26,13.14,9.58
477,2007-04-23,04,4.70,10.70,8.52,7.34,13.46,11.22,2.06,7.94,5.82
478,2007-04-24,04,2.10,6.70,4.18,4.74,9.46,6.88,-0.54,3.94,1.48
479,2007-04-25,04,0.20,8.90,4.61,2.84,11.66,7.31,-2.44,6.14,1.91
480,2007-04-26,04,4.20,8.90,7.10,6.84,11.66,9.79,1.56,6.14,4.40
481,2007-04-27,04,4.10,14.70,9.11,6.74,17.46,11.81,1.46,11.94,6.41
482,2007-04-28,04,12.10,23.90,17.06,14.74,26.66,19.76,9.46,21.14,14.36
483,2007-04-29,04,1.70,17.30,7.93,4.34,20.06,10.63,-0.94,14.54,5.23
484,2007-04-30,04,-1.00,7.90,2.76,1.64,10.66,5.46,-3.64,5.14,0.07
485,2007-05-01,05,,,,,,,,,
486,2007-05-02,05,,,,,,,,,
487,2007-05-03,05,,,,,,,,,
488,2007-05-04,05,,,,,,,,,
489,2007-05-05,05,,,,,,,,,
490,2007-05-06,05,,,,,,,,,
491,2007-05-07,05,,,,,,,,,
492,2007-05-08,05,,,,,,,,,
493,2007-05-09,05,,,,,,,,,
494,2007-05-10,05,7.70,10.20,8.71,9.89,12.76,11.09,5.51,7.64,6.34
495,2007-05-11,05,-1.10,6.30,1.70,1.09,8.86,4.07,-3.29,3.74,-0.68
496,2007-05-12,05,-3.30,2.70,-0.72,-1.11,5.26,1.65,-5.49,0.14,-3.10
497,2007-05-13,05,-1.20,9.30,4.05,0.99,11.86,6.43,-3.39,6.74,1.68
498,2007-05-14,05,6.20,15.40,10.70,8.39,17.96,13.07,4.01,12.84,8.32
499,2007-05-15,05,8.70,18.10,12.47,10.89,20.66,14.84,6.51,15.54,10.09
500,2007-05-16,05,9.00,18.40,13.99,11.19,20.96,16.37,6.81,15.84,11.62
501,2007-05-17,05,8.70,14.70,11.75,10.89,17.26,14.13,6.51,12.14,9.38
502,2007-05-18,05,7.60,15.50,11.21,9.79,18.06,13.58,5.41,12.94,8.83
503,2007-05-19,05,8.60,16.40,12.48,10.79,18.96,14.86,6.41,13.84,10.11
504,2007-05-20,05,11.60,17.40,14.18,13.79,19.96,16.56,9.41,14.84,11.81
505,2007-05-21,05,11.60,18.60,15.31,13.79,21.16,17.69,9.41,16.04,12.94
506,2007-05-22,05,14.20,22.80,18.77,16.39,25.36,21.14,12.01,20.24,16.39
507,2007-05-23,05,14.90,21.30,18.47,17.09,23.86,20.84,12.71,18.74,16.09
508,2007-05-24,05,11.00,18.40,15.08,13.19,20.96,17.45,8.81,15.84,12.70
509,2007-05-25,05,12.60,20.00,16.39,14.79,22.56,18.77,10.41,17.44,14.02
510,2007-05-26,05,11.80,17.00,14.37,13.99,19.56,16.75,9.61,14.44,11.99
511,2007-05-27,05,8.70,16.90,13.13,10.89,19.46,15.51,6.51,14.34,10.76
512,2007-05-28,05,13.10,19.20,15.62,15.29,21.76,18.00,10.91,16.64,13.25
513,2007-05-29,05,10.80,17.20,14.12,12.99,19.76,16.49,8.61,14.64,11.74
514,2007-05-30,05,9.00,15.60,12.27,11.19,18.16,14.64,6.81,13.04,9.89
515,2007-05-31,05,3.80,16.50,10.39,5.99,19.06,12.77,1.61,13.94,8.02
516,2007-06-01,06,0.10,10.40,5.53,3.14,14.34,9.02,-2.94,6.46,2.04
517,2007-06-02,06,4.90,18.90,12.31,7.94,22.84,15.80,1.86,14.96,8.82
518,2007-06-03,06,15.20,25.00,20.05,18.24,28.94,23.54,12.16,21.06,16.57
519,2007-06-04,06,15.70,23.40,19.84,18.74,27.34,23.33,12.66,19.46,16.35
520,2007-06-05,06,18.30,27.40,22.86,21.34,31.34,26.35,15.26,23.46,19.37
521,2007-06-06,06,17.20,25.60,22.00,20.24,29.54,25.49,14.16,21.66,18.51
522,2007-06-07,06,14.20,23.50,19.76,17.24,27.44,23.25,11.16,19.56,16.27
523,2007-06-08,06,19.10,24.60,21.80,22.14,28.54,25.29,16.06,20.66,18.31
524,2007-06-09,06,7.10,21.70,11.47,10.14,25.64,14.95,4.06,17.76,7.98
525,2007-06-10,06,5.90,13.70,9.65,8.94,17.64,13.13,2.86,9.76,6.16
526,2007-06-11,06,5.40,15.80,10.70,8.44,19.74,14.19,2.36,11.86,7.22
527,2007-06-12,06,5.80,15.10,10.67,8.84,19.04,14.16,2.76,11.16,7.18
528,2007-06-13,06,8.70,12.70,10.84,11.74,16.64,14.33,5.66,8.76,7.35
529,2007-06-14,06,6.30,16.30,11.85,9.34,20.24,15.34,3.26,12.36,8.37
530,2007-06-15,06,13.50,23.30,18.57,16.54,27.24,22.05,10.46,19.36,15.08
531,2007-06-16,06,10.60,18.90,14.47,13.64,22.84,17.96,7.56,14.96,10.99
532,2007-06-17,06,7.60,18.00,13.02,10.64,21.94,16.50,4.56,14.06,9.53
533,2007-06-18,06,12.90,20.90,17.04,15.94,24.84,20.53,9.86,16.96,13.55
534,2007-06-19,06,15.70,25.20,20.12,18.74,29.14,23.60,12.66,21.26,16.63
535,2007-06-20,06,6.50,16.50,12.35,9.54,20.44,15.83,3.46,12.56,8.86
536,2007-06-21,06,8.90,19.50,14.82,11.94,23.44,18.30,5.86,15.56,11.33
537,2007-06-22,06,16.40,25.20,21.14,19.44,29.14,24.63,13.36,21.26,17.65
538,2007-06-23,06,18.20,24.40,21.28,21.24,28.34,24.77,15.16,20.46,17.79
539,2007-06-24,06,17.20,24.30,20.35,20.24,28.24,23.84,14.16,20.36,16.87
540,2007-06-25,06,14.40,22.80,19.27,17.44,26.74,22.75,11.36,18.86,15.78
541,2007-06-26,06,12.20,22.60,18.09,15.24,26.54,21.58,9.16,18.66,14.60
542,2007-06-27,06,15.30,23.80,19.95,18.34,27.74,23.44,12.26,19.86,16.47
543,2007-06-28,06,16.40,24.80,21.01,19.44,28.74,24.50,13.36,20.86,17.52
544,2007-06-29,06,18.30,26.80,22.80,21.34,30.74,26.28,15.26,22.86,19.31
545,2007-06-30,06,19.10,27.40,23.39,22.14,31.34,26.88,16.06,23.46,19.90
546,2007-07-01,07,21.40,29.40,25.44,25.04,33.36,29.24,17.76,25.44,21.64
547,2007-07-02,07,15.80,24.60,20.98,19.44,28.56,24.78,12.16,20.64,17.18
548,2007-07-03,07,14.20,22.90,18.42,17.84,26.86,22.22,10.56,18.94,14.62
549,2007-07-04,07,10.10,18.10,14.49,13.74,22.06,18.29,6.46,14.14,10.69
550,2007-07-05,07,8.20,18.50,13.89,11.84,22.46,17.69,4.56,14.54,10.09
551,2007-07-06,07,13.50,21.20,16.44,17.14,25.16,20.24,9.86,17.24,12.64
552,2007-07-07,07,8.20,19.20,14.46,11.84,23.16,18.26,4.56,15.24,10.66
553,2007-07-08,07,14.20,24.80,19.25,17.84,28.76,23.06,10.56,20.84,15.45
554,2007-07-09,07,15.40,26.20,21.18,19.04,30.16,24.98,11.76,22.24,17.38
555,2007-07-10,07,12.60,23.10,18.47,16.24,27.06,22.27,8.96,19.14,14.67
556,2007-07-11,07,17.00,25.80,21.63,20.64,29.76,25.43,13.36,21.84,17.83
557,2007-07-12,07,19.20,29.90,24.32,22.84,33.86,28.13,15.56,25.94,20.52
558,2007-07-13,07,22.90,33.10,27.75,26.54,37.06,31.56,19.26,29.14,23.95
559,2007-07-14,07,22.50,30.80,26.83,26.14,34.76,30.63,18.86,26.84,23.03
560,2007-07-15,07,21.20,29.40,25.20,24.84,33.36,29.00,17.56,25.44,21.40
561,2007-07-16,07,18.40,24.00,21.58,22.04,27.96,25.38,14.76,20.04,17.78
562,2007-07-17,07,19.70,29.80,24.02,23.34,33.76,27.82,16.06,25.84,20.22
563,2007-07-18,07,17.30,24.20,21.86,20.94,28.16,25.66,13.66,20.24,18.06
564,2007-07-19,07,15.60,26.40,20.48,19.24,30.36,24.28,11.96,22.44,16.67
565,2007-07-20,07,15.90,27.60,22.15,19.54,31.56,25.96,12.26,23.64,18.35
566,2007-07-21,07,19.60,29.70,24.48,23.24,33.66,28.28,15.96,25.74,20.68
567,2007-07-22,07,22.50,31.90,27.25,26.14,35.86,31.06,18.86,27.94,23.45
568,2007-07-23,07,25.20,32.00,28.34,28.84,35.96,32.14,21.56,28.04,24.54
569,2007-07-24,07,20.00,27.20,23.46,23.64,31.16,27.26,16.36,23.24,19.66
570,2007-07-25,07,19.40,28.30,23.80,23.04,32.26,27.60,15.76,24.34,20.00
571,2007-07-26,07,21.30,30.30,25.57,24.94,34.26,29.38,17.66,26.34,21.77
572,2007-07-27,07,22.30,28.40,24.40,25.94,32.36,28.20,18.66,24.44,20.59
573,2007-07-28,07,20.40,29.20,24.87,24.04,33.16,28.67,16.76,25.24,21.07
574,2007-07-29,07,22.50,32.80,27.35,26.14,36.76,31.15,18.86,28.84,23.54
575,2007-07-30,07,24.50,34.00,29.10,28.14,37.96,32.91,20.86,30.04,25.30
576,2007-07-31,07,27.00,34.00,30.41,30.64,37.96,34.21,23.36,30.04,26.61
577,2007-08-01,08,26.80,34.60,29.70,30.37,38.47,33.43,23.23,30.73,25.98
578,2007-08-02,08,25.40,31.90,28.31,28.97,35.77,32.04,21.83,28.03,24.59
579,2007-08-03,08,24.00,30.90,27.29,27.57,34.77,31.02,20.43,27.03,23.57
580,2007-08-04,08,22.40,32.50,26.75,25.97,36.37,30.47,18.83,28.63,23.02
581,2007-08-05,08,19.40,30.40,23.77,22.97,34.27,27.49,15.83,26.53,20.05
582,2007-08-06,08,19.00,28.30,23.98,22.57,32.17,27.70,15.43,24.43,20.26
583,2007-08-07,08,22.00,30.50,25.65,25.57,34.37,29.38,18.43,26.63,21.93
584,2007-08-08,08,22.00,29.90,25.93,25.57,33.77,29.66,18.43,26.03,22.21
585,2007-08-09,08,23.00,32.70,27.85,26.57,36.57,31.58,19.43,28.83,24.13
586,2007-08-10,08,25.70,33.70,29.10,29.27,37.57,32.82,22.13,29.83,25.38
587,2007-08-11,08,21.90,29.50,25.82,25.47,33.37,29.54,18.33,25.63,22.10
588,2007-08-12,08,13.00,24.80,19.54,16.57,28.67,23.27,9.43,20.93,15.82
589,2007-08-13,08,18.80,30.50,24.38,22.37,34.37,28.11,15.23,26.63,20.66
590,2007-08-14,08,20.50,26.80,23.46,24.07,30.67,27.19,16.93,22.93,19.74
591,2007-08-15,08,18.10,28.10,22.62,21.67,31.97,26.35,14.53,24.23,18.90
592,2007-08-16,08,18.80,26.70,23.11,22.37,30.57,26.83,15.23,22.83,19.38
593,2007-08-17,08,19.10,28.30,23.46,22.67,32.17,27.19,15.53,24.43,19.74
594,2007-08-18,08,20.60,30.50,24.89,24.17,34.37,28.61,17.03,26.63,21.16
595,2007-08-19,08,16.80,25.70,22.23,20.37,29.57,25.95,13.23,21.83,18.51
596,2007-08-20,08,15.30,22.80,18.70,18.87,26.67,22.42,11.73,18.93,14.98
597,2007-08-21,08,11.90,20.40,16.14,15.47,24.27,19.87,8.33,16.53,12.42
598,2007-08-22,08,14.00,23.40,18.49,17.57,27.27,22.21,10.43,19.53,14.76
599,2007-08-23,08,16.90,27.90,22.55,20.47,31.77,26.27,13.33,24.03,18.82
600,2007-08-24,08,21.90,33.30,25.77,25.47,37.17,29.49,18.33,29.43,22.04
601,2007-08-25,08,19.70,28.30,23.70,23.27,32.17,27.42,16.13,24.43,19.97
602,2007-08-26,08,20.80,29.90,24.90,24.37,33.77,28.63,17.23,26.03,21.18
603,2007-08-27,08,20.60,26.40,23.37,24.17,30.27,27.09,17.03,22.53,19.64
604,2007-08-28,08,17.60,25.30,21.63,21.17,29.17,25.35,14.03,21.43,17.91
605,2007-08-29,08,13.80,23.50,18.98,17.37,27.37,22.71,10.23,19.63,15.26
606,2007-08-30,08,17.40,26.70,21.70,20.97,30.57,25.42,13.83,22.83,17.98
607,2007-08-31,08,15.40,22.40,18.76,18.97,26.27,22.49,11.83,18.53,15.04
608,2007-09-01,09,13.60,21.50,16.70,17.29,25.02,20.31,9.91,17.98,13.10
609,2007-09-02,09,7.50,15.60,12.09,11.19,19.12,15.70,3.81,12.08,8.49
610,2007-09-03,09,4.80,11.40,7.86,8.49,14.92,11.46,1.11,7.88,4.25
611,2007-09-04,09,7.30,14.60,10.13,10.99,18.12,13.74,3.61,11.08,6.52
612,2007-09-05,09,9.20,18.10,12.32,12.89,21.62,15.93,5.51,14.58,8.71
613,2007-09-06,09,5.70,12.30,7.72,9.39,15.82,11.32,2.01,8.78,4.11
614,2007-09-07,09,5.00,14.30,9.73,8.69,17.82,13.34,1.31,10.78,6.12
615,2007-09-08,09,9.80,20.60,14.87,13.49,24.12,18.48,6.11,17.08,11.26
616,2007-09-09,09,9.50,20.90,16.97,13.19,24.42,20.58,5.81,17.38,13.37
617,2007-09-10,09,3.30,13.70,9.25,6.99,17.22,12.85,-0.39,10.18,5.64
618,2007-09-11,09,9.90,19.20,13.80,13.59,22.72,17.41,6.21,15.68,10.20
619,2007-09-12,09,10.40,19.50,15.04,14.09,23.02,18.64,6.71,15.98,11.43
620,2007-09-13,09,14.60,26.20,20.80,18.29,29.72,24.41,10.91,22.68,17.19
621,2007-09-14,09,20.00,28.20,23.98,23.69,31.72,27.59,16.31,24.68,20.37
622,2007-09-15,09,23.10,33.20,27.19,26.79,36.72,30.80,19.41,29.68,23.59
623,2007-09-16,09,21.20,27.10,24.57,24.89,30.62,28.17,17.51,23.58,20.96
624,2007-09-17,09,18.80,25.00,21.53,22.49,28.52,25.13,15.11,21.48,17.92
625,2007-09-18,09,12.80,23.20,19.11,16.49,26.72,22.71,9.11,19.68,15.50
626,2007-09-19,09,16.80,23.80,19.82,20.49,27.32,23.43,13.11,20.28,16.21
627,2007-09-20,09,13.10,18.70,15.74,16.79,22.22,19.34,9.41,15.18,12.13
628,2007-09-21,09,8.00,19.50,14.26,11.69,23.02,17.87,4.31,15.98,10.66
629,2007-09-22,09,7.80,15.90,11.82,11.49,19.42,15.42,4.11,12.38,8.21
630,2007-09-23,09,0.50,8.60,4.61,4.19,12.12,8.22,-3.19,5.08,1.01
631,2007-09-24,09,0.20,9.40,5.20,3.89,12.92,8.80,-3.49,5.88,1.59
632,2007-09-25,09,5.30,15.10,10.13,8.99,18.62,13.74,1.61,11.58,6.53
633,2007-09-26,09,10.50,17.80,13.33,14.19,21.32,16.94,6.81,14.28,9.72
634,2007-09-27,09,10.90,19.60,14.90,14.59,23.12,18.50,7.21,16.08,11.29
635,2007-09-28,09,13.90,22.90,17.70,17.59,26.42,21.31,10.21,19.38,14.10
636,2007-09-29,09,16.20,23.40,19.36,19.89,26.92,22.96,12.51,19.88,15.75
637,2007-09-30,09,14.10,19.10,16.70,17.79,22.62,20.31,10.41,15.58,13.09
638,2007-10-01,10,12.60,20.40,16.39,15.54,24.01,19.66,9.66,16.79,13.11
639,2007-10-02,10,10.80,15.70,13.39,13.74,19.31,16.66,7.86,12.09,10.11
640,2007-10-03,10,8.70,14.30,10.60,11.64,17.91,13.88,5.76,10.69,7.33
641,2007-10-04,10,5.60,14.00,9.72,8.54,17.61,13.00,2.66,10.39,6.45
642,2007-10-05,10,7.20,13.30,9.82,10.14,16.91,13.09,4.26,9.69,6.54
643,2007-10-06,10,4.50,13.00,9.13,7.44,16.61,12.41,1.56,9.39,5.86
644,2007-10-07,10,6.80,15.40,11.10,9.74,19.01,14.38,3.86,11.79,7.83
645,2007-10-08,10,9.80,17.70,13.95,12.74,21.31,17.22,6.86,14.09,10.67
646,2007-10-09,10,11.20,18.70,15.17,14.14,22.31,18.44,8.26,15.09,11.89
647,2007-10-10,10,10.20,23.50,17.57,13.14,27.11,20.85,7.26,19.89,14.30
648,2007-10-11,10,4.20,10.30,5.83,7.14,13.91,9.11,1.26,6.69,2.56
649,2007-10-12,10,2.80,5.80,4.12,5.74,9.41,7.39,-0.14,2.19,0.84
650,2007-10-13,10,2.40,3.80,3.04,5.34,7.41,6.31,-0.54,0.19,-0.24
651,2007-10-14,10,3.10,5.40,4.03,6.04,9.01,7.31,0.16,1.79,0.76
652,2007-10-15,10,4.90,10.50,7.16,7.84,14.11,10.43,1.96,6.89,3.88
